retired_concept_id	active_concept_id	association
203539004	86380000	SAME_AS
203540002	45636002	SAME_AS
203544006	314038003	SAME_AS
203548009	288245007	SAME_AS
203553004	43234007	SAME_AS
203558008	26517000	REPLACED_BY
203561009	1236806006	REPLACED_BY
203579008	202292004	SAME_AS
203580006	202293009	SAME_AS
203587009	229844004	REPLACED_BY
203588004	275354003	REPLACED_BY
203591004	229844004	REPLACED_BY
203599002	6077001	SAME_AS
203603002	298356007	SAME_AS
203620003	298356007	SAME_AS
203626009	64217002	SAME_AS
203627000	73507002	SAME_AS
203629002	268040001	SAME_AS
203634003	15444000	SAME_AS
203641009	28801006	SAME_AS
203642002	20980008	SAME_AS
203643007	47518006	SAME_AS
203658004	1187362007	REPLACED_BY
203659007	1187361000	REPLACED_BY
203670000	64217002	REPLACED_BY
203671001	413428007	SAME_AS
203672008	64217002	REPLACED_BY
203673003	417893002	REPLACED_BY
203675005	72082009	SAME_AS
203684005	4046000	SAME_AS
203688008	240221008	SAME_AS
203689000	417893002	REPLACED_BY
203690009	111271008	SAME_AS
203691008	417893002	REPLACED_BY
203694000	720013006	REPLACED_BY
203695004	417347005	REPLACED_BY
203696003	718938003	REPLACED_BY
203697007	718929000	REPLACED_BY
203698002	718936004	REPLACED_BY
203699005	47135001	REPLACED_BY
203700006	720024008	REPLACED_BY
203701005	47135001	REPLACED_BY
203703008	718938003	REPLACED_BY
203718009	788465007	REPLACED_BY
203833006	75047002	SAME_AS
203889002	312894000	SAME_AS
203923004	95464003	SAME_AS
203937008	53318002	REPLACED_BY
203958002	53318002	REPLACED_BY
203959005	53318002	REPLACED_BY
203969004	203980004	SAME_AS
203970003	203981000	SAME_AS
203978005	65144005	SAME_AS
204020006	53776005	SAME_AS
204022003	36010004	SAME_AS
204024002	52330001	SAME_AS
204025001	253103006	SAME_AS
204026000	253106003	SAME_AS
204029007	78071008	SAME_AS
204037004	30915001	SAME_AS
204048006	253172000	SAME_AS
204053001	253175003	SAME_AS
204058005	50429003	SAME_AS
204069008	1363237002	REPLACED_BY
204073006	7611002	SAME_AS
204079005	39150004	SAME_AS
204087006	29159009	SAME_AS
204089009	5127009	SAME_AS
204090000	5127009	SAME_AS
204094009	57148006	SAME_AS
204095005	81042008	SAME_AS
204099004	7183006	SAME_AS
204100007	7183006	SAME_AS
204101006	7183006	REPLACED_BY
204103009	7183006	REPLACED_BY
204105002	18821006	SAME_AS
204106001	86527000	SAME_AS
204111004	204113001	SAME_AS
204125003	95723009	SAME_AS
204132007	33521009	SAME_AS
204144005	63216003	SAME_AS
204157002	17480001	SAME_AS
204160009	95714006	SAME_AS
204161008	69278003	SAME_AS
204169005	253236002	SAME_AS
204174002	24210004	SAME_AS
204176000	65997000	SAME_AS
204184001	44295002	SAME_AS
204187008	943003	SAME_AS
204188003	95501007	SAME_AS
204200003	63935007	SAME_AS
204201004	13401001	SAME_AS
204202006	253213006	SAME_AS
204205008	41620007	SAME_AS
204206009	95508001	SAME_AS
204209002	53697002	SAME_AS
20421002	62479008	REPLACED_BY
204211006	95508001	SAME_AS
204214003	54873004	SAME_AS
204219008	93181004	SAME_AS
204226008	57436000	SAME_AS
204234002	43063000	SAME_AS
204235001	11144004	SAME_AS
204237009	54386000	SAME_AS
204243006	35547002	SAME_AS
204244000	35547002	SAME_AS
204246003	49224008	SAME_AS
204255000	29715005	SAME_AS
204258003	232217008	REPLACED_BY
204270004	204272007	SAME_AS
204271000	204272007	SAME_AS
204276005	204272007	SAME_AS
204277001	66597000	SAME_AS
204280000	11731003	SAME_AS
204283003	643001	SAME_AS
204297006	26146002	SAME_AS
204301002	448794008	SAME_AS
204308008	45503006	SAME_AS
204310005	30288003	SAME_AS
204322008	15459006	SAME_AS
204324009	17718000	SAME_AS
204326006	15459006	REPLACED_BY
204328007	253276007	SAME_AS
204329004	360481003	SAME_AS
204331008	15459006	REPLACED_BY
204332001	81990004	SAME_AS
204333006	7368005	SAME_AS
204334000	253335001	SAME_AS
204344003	204342004	REPLACED_BY
204350008	15096009	SAME_AS
204355003	63042009	SAME_AS
204358001	28656008	SAME_AS
204369003	55510008	SAME_AS
204374006	5230009	SAME_AS
204375007	21981000	SAME_AS
204381004	46619002	SAME_AS
204387000	14886009	SAME_AS
204390006	48520006	SAME_AS
204392003	48121000	SAME_AS
204408007	2583009	SAME_AS
204422007	79439001	SAME_AS
204428006	66403007	SAME_AS
204429003	63934006	SAME_AS
204432000	90383006	SAME_AS
204435003	75145007	SAME_AS
204437006	7438000	SAME_AS
204439009	59877000	REPLACED_BY
204441005	59877000	REPLACED_BY
204443008	10930001	SAME_AS
204444002	26780008	SAME_AS
204465008	38385001	SAME_AS
204466009	36422005	SAME_AS
204471002	204470001	REPLACED_BY
204483000	46395002	SAME_AS
204487004	234141001	SAME_AS
204488009	311808009	SAME_AS
204497008	65587001	SAME_AS
204498003	65587001	SAME_AS
204502005	65587001	SAME_AS
204503000	65587001	SAME_AS
204504006	9904008	REPLACED_BY
204506008	9904008	REPLACED_BY
204512003	204508009	SAME_AS
204518004	111317000	SAME_AS
204523004	36659001	SAME_AS
204540008	253736003	SAME_AS
204541007	38086007	SAME_AS
204545003	7481002	SAME_AS
204546002	52879001	SAME_AS
204547006	64981002	SAME_AS
204548001	53189005	SAME_AS
204556003	26408002	SAME_AS
204559005	232461002	SAME_AS
204560000	95468000	SAME_AS
204573001	66489009	SAME_AS
204574007	80825009	SAME_AS
204590007	46722007	SAME_AS
204602003	254000002	SAME_AS
204603008	253994009	SAME_AS
204610002	66948001	SAME_AS
204618009	24194000	SAME_AS
204634007	70705008	SAME_AS
204651000	253760004	SAME_AS
204653002	235641005	SAME_AS
204656005	26179002	SAME_AS
204663005	79510004	SAME_AS
204664004	204667006	SAME_AS
204666002	82393007	SAME_AS
204669009	54616001	SAME_AS
204675000	15135007	SAME_AS
204679006	275262008	REPLACED_BY
204693004	360491009	SAME_AS
204698008	26315009	SAME_AS
204702007	360491009	SAME_AS
204706005	59514009	SAME_AS
204710008	59514009	SAME_AS
204713005	91375006	SAME_AS
204718001	204711007	SAME_AS
204727000	39476006	SAME_AS
204731006	204712000	SAME_AS
204732004	204716002	SAME_AS
204734003	204717006	SAME_AS
204751005	6477005	SAME_AS
204752003	37528004	SAME_AS
204758004	30468000	SAME_AS
204765007	253774006	SAME_AS
204776006	1287007	SAME_AS
204777002	68094008	SAME_AS
204785006	72925005	SAME_AS
204794000	407000	SAME_AS
204796003	204788008	SAME_AS
204797007	1155727009	SAME_AS
204807007	19387007	SAME_AS
204823007	253822004	SAME_AS
204829006	111334008	SAME_AS
20483002	609482001	REPLACED_BY
204831002	64233004	SAME_AS
204834005	42618007	SAME_AS
204838008	15545001	SAME_AS
204841004	15545001	SAME_AS
204845008	17142008	SAME_AS
204855007	767615004	REPLACED_BY
204857004	61476004	SAME_AS
204858009	31339007	SAME_AS
204859001	253833001	SAME_AS
204862003	37687000	SAME_AS
204863008	60291005	SAME_AS
204865001	896999006	SAME_AS
204879009	204878001	SAME_AS
204881006	268228006	SAME_AS
204891000	429631000124104	REPLACED_BY
204896005	95219002	SAME_AS
204899003	75164001	REPLACED_BY
204904004	51693009	SAME_AS
204906002	274151005	SAME_AS
204911000	85437001	SAME_AS
204915009	29345006	SAME_AS
204917001	7762009	SAME_AS
204929005	34424009	SAME_AS
204934009	253852007	SAME_AS
204943000	41962002	SAME_AS
204946008	32659003	SAME_AS
204955006	82525005	SAME_AS
204962002	737562008	REPLACED_BY
204972004	95576001	SAME_AS
204979008	48061001	SAME_AS
204980006	55536001	SAME_AS
204981005	253869009	SAME_AS
204992006	36775008	SAME_AS
204994007	44796002	SAME_AS
204996009	61758007	SAME_AS
205002005	48980001	SAME_AS
205007004	79788002	SAME_AS
205008009	197919005	SAME_AS
205010006	80797002	SAME_AS
205011005	79788002	SAME_AS
205012003	13671009	REPLACED_BY
205013008	253900005	SAME_AS
205035000	15253005	SAME_AS
205036004	254025006	SAME_AS
205037008	15253005	SAME_AS
205038003	24814002	SAME_AS
205049009	10155006	SAME_AS
205050009	48334007	REPLACED_BY
205061001	48334007	REPLACED_BY
205085009	68284008	SAME_AS
20509003	210344002	REPLACED_BY
205095002	79407008	SAME_AS
205105005	371629001	SAME_AS
205106006	16585004	SAME_AS
205107002	111246005	SAME_AS
205112001	239721001	SAME_AS
205113006	1264194006	REPLACED_BY
205119005	367506006	SAME_AS
20512000	254167000	SAME_AS
205150007	84598000	SAME_AS
205157005	3699000	SAME_AS
205159008	70902004	SAME_AS
205160003	205306000	SAME_AS
205168005	253929007	SAME_AS
205172009	84918006	SAME_AS
205201008	371197005	SAME_AS
205205004	278532000	SAME_AS
205232009	205358006	SAME_AS
205240003	67341007	SAME_AS
205252005	79120002	SAME_AS
205256008	4530000	SAME_AS
205259001	70410008	SAME_AS
205274004	1263646004	REPLACED_BY
205287005	63391007	SAME_AS
205310002	203554005	SAME_AS
205337000	52781008	SAME_AS
205340000	205067002	SAME_AS
205357001	82785005	SAME_AS
205359003	205082007	SAME_AS
205360008	126762003	SAME_AS
205374001	66078008	SAME_AS
205377008	128061008	SAME_AS
205378003	890190003	REPLACED_BY
205379006	890191004	REPLACED_BY
20538000	196807006	SAME_AS
205381008	66078008	SAME_AS
205383006	205382001	SAME_AS
205388002	55852007	SAME_AS
205396007	18132009	SAME_AS
20540005	208034002	SAME_AS
205410003	33322003	SAME_AS
205412006	23939000	SAME_AS
205413001	48069004	SAME_AS
205414007	57219006	SAME_AS
205415008	48069004	SAME_AS
205420008	9740002	SAME_AS
205440001	79665007	SAME_AS
20544001	246544003	REPLACED_BY
205450000	205425003	SAME_AS
20547008	266071000	REPLACED_BY
205474002	279082008	SAME_AS
205478004	278713008	SAME_AS
205486004	278715001	SAME_AS
205487008	28681006	SAME_AS
205490002	105986008	SAME_AS
205493000	78314001	SAME_AS
205502002	367489004	SAME_AS
205505000	34643004	SAME_AS
205508003	36517007	SAME_AS
205512009	238383006	SAME_AS
205518008	253818009	REPLACED_BY
205524002	38371006	SAME_AS
205527009	82725007	SAME_AS
205529007	75491005	SAME_AS
205531003	66783006	SAME_AS
205551004	254157005	SAME_AS
205552006	72523005	SAME_AS
205554007	206445003	SAME_AS
205555008	312514006	SAME_AS
205566001	397012002	REPLACED_BY
205567005	367520004	SAME_AS
205571008	80432009	SAME_AS
205572001	69093006	SAME_AS
205574000	252246005	SAME_AS
205575004	764958008	REPLACED_BY
205579005	74223008	SAME_AS
205581007	6874009	SAME_AS
205582000	48611009	SAME_AS
205585003	67144006	SAME_AS
205587006	254185007	SAME_AS
205604005	18166000	SAME_AS
205605006	50956007	SAME_AS
205617008	254264002	SAME_AS
205618003	41040004	REPLACED_BY
205621001	254268004	SAME_AS
205622008	21111006	REPLACED_BY
205625005	254266000	SAME_AS
205626006	51500006	REPLACED_BY
205628007	254274004	REPLACED_BY
205642004	767263007	REPLACED_BY
205656002	254269007	SAME_AS
205668006	66651005	SAME_AS
205669003	72991005	SAME_AS
205682006	83579008	SAME_AS
205685008	38804009	SAME_AS
205692003	205681004	REPLACED_BY
205695001	205681004	REPLACED_BY
205702000	254276002	SAME_AS
205713002	254282004	SAME_AS
205714008	254283009	SAME_AS
205715009	254285002	SAME_AS
205719003	1234906009	REPLACED_BY
205721008	50749006	SAME_AS
205724000	74345006	REPLACED_BY
205731001	65146007	SAME_AS
205734009	65146007	SAME_AS
205740002	68352004	SAME_AS
205741003	49494003	SAME_AS
205742005	83190008	SAME_AS
205758008	65048006	SAME_AS
205760005	17422006	SAME_AS
205765000	43876007	REPLACED_BY
205766004	68716001	SAME_AS
205767008	70978004	SAME_AS
205772004	85630009	SAME_AS
205773009	66426000	SAME_AS
205784002	400038003	REPLACED_BY
205785001	276654001	REPLACED_BY
205786000	400038003	REPLACED_BY
205789007	70065001	SAME_AS
205790003	38323006	SAME_AS
205791004	1293117004	REPLACED_BY
205792006	17231009	SAME_AS
205795008	234138005	SAME_AS
205797000	65094009	REPLACED_BY
205799002	52616002	SAME_AS
205801004	2884008	SAME_AS
205803001	309776008	SAME_AS
205804007	82203000	SAME_AS
205805008	313426007	SAME_AS
205806009	290006	SAME_AS
205809002	14921002	SAME_AS
205810007	312214005	SAME_AS
205812004	41443008	REPLACED_BY
205813009	403767009	SAME_AS
205814003	19092004	SAME_AS
205815002	723973002	SAME_AS
205818000	8301004	SAME_AS
205820002	66783006	SAME_AS
205830006	27742002	SAME_AS
205833008	21111006	SAME_AS
205842001	276654001	REPLACED_BY
205902007	66948001	SAME_AS
205999005	276654001	REPLACED_BY
2060004	212600003	SAME_AS
206016009	1293117004	REPLACED_BY
206036005	1263726001	REPLACED_BY
206037001	1263729008	REPLACED_BY
206038006	1263727005	REPLACED_BY
206039003	1263728000	REPLACED_BY
206052008	1259922002	REPLACED_BY
206053003	1259922002	REPLACED_BY
206054009	1259205009	REPLACED_BY
206055005	1259917002	REPLACED_BY
206056006	1263627000	REPLACED_BY
206057002	1263629002	REPLACED_BY
206058007	1263628005	REPLACED_BY
206059004	1263681002	REPLACED_BY
206060009	1259922002	REPLACED_BY
206061008	1259922002	REPLACED_BY
206065004	1197062001	REPLACED_BY
206070006	1193662003	REPLACED_BY
206087008	1197061008	REPLACED_BY
2061000124108	473144009	SAME_AS
206102001	1263723009	REPLACED_BY
206104000	1263721006	REPLACED_BY
206105004	1263723009	REPLACED_BY
206106003	1263723009	REPLACED_BY
206112008	1263636001	REPLACED_BY
206113003	1263635002	REPLACED_BY
206114009	1263632004	REPLACED_BY
206115005	1263683004	REPLACED_BY
206116006	1263630007	REPLACED_BY
206117002	1263680001	REPLACED_BY
206121009	1193556001	REPLACED_BY
206122002	1193558000	REPLACED_BY
206123007	1193666000	REPLACED_BY
206136007	1263615003	REPLACED_BY
206137003	1263616002	REPLACED_BY
206138008	1263615003	REPLACED_BY
206139000	1263615003	REPLACED_BY
206145008	1263603002	REPLACED_BY
206146009	1263605009	REPLACED_BY
206149002	1193557005	REPLACED_BY
206165001	276608005	REPLACED_BY
206171007	267258002	SAME_AS
206172000	276610007	SAME_AS
206173005	310659001	SAME_AS
206174004	276612004	SAME_AS
206176002	310660006	SAME_AS
206180007	38206000	SAME_AS
206184003	267258002	SAME_AS
206199003	37384000	SAME_AS
206206006	206204009	SAME_AS
206207002	37384000	SAME_AS
206208007	37384000	SAME_AS
206216003	1366167005	REPLACED_BY
206222007	64728002	SAME_AS
206247009	242995009	REPLACED_BY
206256001	56110009	REPLACED_BY
206288009	276692000	SAME_AS
206302006	206303001	SAME_AS
206310007	111466004	SAME_AS
206311006	59113005	SAME_AS
206313009	90610005	SAME_AS
206315002	1287820006	REPLACED_BY
206316001	361208003	SAME_AS
206317005	95619009	SAME_AS
206319008	70073005	REPLACED_BY
206322005	1179634008	REPLACED_BY
206327004	17849001	REPLACED_BY
206336000	276671000	SAME_AS
20634009	7895008	REPLACED_BY
206342001	239095007	SAME_AS
206355000	414821002	REPLACED_BY
206363004	11618000	SAME_AS
20637002	254666005	SAME_AS
206381001	309739005	SAME_AS
206392000	71028008	SAME_AS
206432002	15539009	SAME_AS
206433007	359007	SAME_AS
206437008	1295289001	REPLACED_BY
206438003	1335874004	REPLACED_BY
206440008	1335874004	REPLACED_BY
206441007	1335859001	REPLACED_BY
206442000	1295287004	REPLACED_BY
206443005	1264088001	REPLACED_BY
206444004	1335875003	REPLACED_BY
206446002	1335877006	REPLACED_BY
206447006	1295257005	REPLACED_BY
206448001	1335870008	REPLACED_BY
206449009	1335859001	REPLACED_BY
206450009	1335859001	REPLACED_BY
206460000	82696006	SAME_AS
206462008	17140000	REPLACED_BY
206463003	1335873005	REPLACED_BY
206464009	1335872000	REPLACED_BY
206465005	1335872000	REPLACED_BY
206466006	1295333008	SAME_AS
206467002	1335873005	REPLACED_BY
206468007	1295289001	REPLACED_BY
206469004	1295256001	REPLACED_BY
206470003	1335871007	REPLACED_BY
206471004	1335876002	REPLACED_BY
206472006	1295289001	REPLACED_BY
206473001	387712008	REPLACED_BY
206474007	387712008	REPLACED_BY
206476009	276549000	REPLACED_BY
206477000	387712008	REPLACED_BY
206480004	1295289001	REPLACED_BY
206484008	63275006	SAME_AS
206488006	206481000	REPLACED_BY
206495002	206481000	REPLACED_BY
206497005	276562001	SAME_AS
206505009	206481000	REPLACED_BY
206507001	206481000	REPLACED_BY
206516002	38697006	SAME_AS
206517006	76873001	SAME_AS
206519009	53743006	SAME_AS
206522006	414023003	REPLACED_BY
206526009	65390006	SAME_AS
206536001	42357009	REPLACED_BY
206540005	95350002	SAME_AS
206545000	30571006	SAME_AS
206550006	240302002	SAME_AS
206551005	276509008	SAME_AS
206557009	206537005	REPLACED_BY
206572008	414819007	SAME_AS
206574009	67313008	SAME_AS
206575005	276618000	SAME_AS
206579004	51402000	SAME_AS
206580001	276519002	SAME_AS
206581002	237364002	SAME_AS
206584005	415073005	REPLACED_BY
206587003	205294008	SAME_AS
206590009	9740002	SAME_AS
206592001	415073005	REPLACED_BY
206593006	276510003	SAME_AS
206594000	276514007	SAME_AS
206595004	276513001	SAME_AS
206597007	233815004	SAME_AS
206599005	276517000	SAME_AS
206601007	415073005	REPLACED_BY
206603005	415073005	REPLACED_BY
206623006	56110009	SAME_AS
20664001	194272009	SAME_AS
206703004	415073005	REPLACED_BY
206706007	415073005	REPLACED_BY
20671006	422076005	SAME_AS
206711009	271782001	REPLACED_BY
206712002	271782001	REPLACED_BY
206713007	274659008	REPLACED_BY
206714001	418107008	REPLACED_BY
206715000	371632003	SAME_AS
206716004	89458003	SAME_AS
206718003	7011001	REPLACED_BY
206719006	45150006	REPLACED_BY
206720000	29139005	REPLACED_BY
206721001	39672001	REPLACED_BY
206722008	66609003	REPLACED_BY
206723003	64269007	REPLACED_BY
206725005	309585006	REPLACED_BY
206727002	271594007	REPLACED_BY
206729004	271787007	REPLACED_BY
206730009	234168001	REPLACED_BY
206732001	91175000	REPLACED_BY
206733006	41497008	REPLACED_BY
206735004	91175000	REPLACED_BY
206736003	440443001	REPLACED_BY
206739005	271789005	REPLACED_BY
206740007	404640003	REPLACED_BY
206741006	404641004	REPLACED_BY
206742004	386705008	REPLACED_BY
206746001	44186003	REPLACED_BY
206748000	41975002	REPLACED_BY
206752000	192008004	REPLACED_BY
206754004	230496009	REPLACED_BY
206755003	441877007	REPLACED_BY
206756002	442176004	REPLACED_BY
206758001	7520000	REPLACED_BY
206760004	274640006	SAME_AS
206763002	271751000	REPLACED_BY
206765009	271795006	REPLACED_BY
206766005	367391008	REPLACED_BY
206767001	84229001	REPLACED_BY
206769003	214264003	REPLACED_BY
206771003	84229001	REPLACED_BY
206774006	52613005	REPLACED_BY
206775007	52613005	REPLACED_BY
206776008	52613005	REPLACED_BY
206777004	274674005	REPLACED_BY
206778009	274673004	REPLACED_BY
206780003	40917007	REPLACED_BY
206781004	231439009	REPLACED_BY
206782006	160693001	REPLACED_BY
206784007	51921000	REPLACED_BY
206786009	82991003	REPLACED_BY
206788005	17971005	REPLACED_BY
206789002	88822006	REPLACED_BY
206790006	420038007	REPLACED_BY
206791005	45763006	REPLACED_BY
206792003	274646000	SAME_AS
206793008	79351003	REPLACED_BY
206795001	274663001	REPLACED_BY
206796000	274665008	REPLACED_BY
206797009	274647009	REPLACED_BY
20680006	111653006	REPLACED_BY
206803008	271799000	REPLACED_BY
206804002	82470000	REPLACED_BY
206808004	78691002	REPLACED_BY
206809007	87866006	SAME_AS
206813000	44169009	REPLACED_BY
206815007	271801002	REPLACED_BY
206817004	22325002	REPLACED_BY
206818009	25136009	REPLACED_BY
206819001	9447003	REPLACED_BY
206820007	9447003	REPLACED_BY
206821006	78691002	REPLACED_BY
206822004	77599005	REPLACED_BY
206824003	281016006	REPLACED_BY
206826001	39384006	REPLACED_BY
206827005	88278002	REPLACED_BY
206829008	274662006	REPLACED_BY
206832006	30760008	REPLACED_BY
206833001	70784009	REPLACED_BY
206834007	70784009	REPLACED_BY
206837000	10629009	REPLACED_BY
206838005	75140002	REPLACED_BY
206841001	43029002	REPLACED_BY
206842008	102482005	REPLACED_BY
206843003	279069000	REPLACED_BY
206844009	437882009	REPLACED_BY
206845005	42786005	REPLACED_BY
206848007	80910005	REPLACED_BY
206850004	271805006	REPLACED_BY
206851000	90673000	SAME_AS
206853002	274676007	REPLACED_BY
206854008	14151009	REPLACED_BY
206855009	397974008	REPLACED_BY
206856005	33653009	SAME_AS
206857001	91019004	REPLACED_BY
206858006	15037002	REPLACED_BY
206861007	271807003	REPLACED_BY
206863005	442279002	REPLACED_BY
206869009	95325000	REPLACED_BY
206873007	300863000	REPLACED_BY
206874001	309532004	REPLACED_BY
206875000	442098006	REPLACED_BY
206876004	427746000	REPLACED_BY
206877008	309526009	REPLACED_BY
206878003	309531006	REPLACED_BY
206879006	309527000	REPLACED_BY
206880009	309540005	REPLACED_BY
206881008	309576006	REPLACED_BY
206882001	248521008	REPLACED_BY
206883006	441683007	REPLACED_BY
206884000	442026004	REPLACED_BY
206885004	441998006	REPLACED_BY
206886003	441974004	REPLACED_BY
206888002	267038008	REPLACED_BY
206889005	271808008	REPLACED_BY
206890001	442433009	REPLACED_BY
206891002	267038008	REPLACED_BY
206892009	274724004	REPLACED_BY
206893004	271809000	REPLACED_BY
206899000	3415004	REPLACED_BY
206901009	398979000	REPLACED_BY
206902002	238810007	REPLACED_BY
206903007	271812002	REPLACED_BY
206905000	302228007	REPLACED_BY
206906004	271813007	REPLACED_BY
206908003	274672009	REPLACED_BY
206909006	34319007	REPLACED_BY
206910001	17417006	REPLACED_BY
206911002	238644003	SAME_AS
206916007	79890006	REPLACED_BY
206918008	161833006	REPLACED_BY
206919000	267024001	REPLACED_BY
206920006	274540003	REPLACED_BY
206921005	161838002	REPLACED_BY
206922003	161839005	REPLACED_BY
206924002	274626005	REPLACED_BY
206925001	274625009	REPLACED_BY
206926000	36440009	REPLACED_BY
206927009	54840006	REPLACED_BY
206928004	271817008	REPLACED_BY
206929007	442168001	REPLACED_BY
206930002	237836003	REPLACED_BY
206931003	422065006	REPLACED_BY
206934006	17173007	REPLACED_BY
206935007	17173007	REPLACED_BY
206937004	267023007	REPLACED_BY
206939001	267023007	REPLACED_BY
206940004	27029007	REPLACED_BY
206943002	23019001	REPLACED_BY
206946005	25064002	REPLACED_BY
206947001	95668009	REPLACED_BY
206949003	162397003	REPLACED_BY
206950003	274751001	REPLACED_BY
206951004	274755005	REPLACED_BY
206952006	274751001	REPLACED_BY
206953001	274751001	REPLACED_BY
206958005	441975003	REPLACED_BY
206961006	441767000	REPLACED_BY
206962004	441708007	SAME_AS
206963009	300874009	REPLACED_BY
206965002	441708007	REPLACED_BY
206967005	87486003	REPLACED_BY
206970009	441913003	REPLACED_BY
206971008	44564008	REPLACED_BY
206972001	274657005	REPLACED_BY
206973006	274657005	REPLACED_BY
206974000	50219008	REPLACED_BY
206975004	229645001	REPLACED_BY
206976003	229644002	REPLACED_BY
206979005	8011004	REPLACED_BY
206980008	20301004	REPLACED_BY
206981007	289195008	REPLACED_BY
206985003	9236007	REPLACED_BY
206986002	442322007	REPLACED_BY
206987006	59770006	REPLACED_BY
206988001	2496007	REPLACED_BY
206989009	42341009	REPLACED_BY
206990000	27206009	REPLACED_BY
206991001	68345001	REPLACED_BY
206996006	373909009	REPLACED_BY
206997002	79879001	REPLACED_BY
206998007	77329001	REPLACED_BY
206999004	76067001	REPLACED_BY
207000001	232209000	REPLACED_BY
207004005	80313002	REPLACED_BY
207005006	277766008	REPLACED_BY
207006007	80313002	REPLACED_BY
207008008	59935001	REPLACED_BY
207014001	442175000	REPLACED_BY
207017008	274727006	REPLACED_BY
207019006	372070002	REPLACED_BY
207027002	89138009	REPLACED_BY
207028007	371769008	REPLACED_BY
207029004	371769008	REPLACED_BY
207030009	39419009	REPLACED_BY
207031008	76571007	REPLACED_BY
207033006	30746006	REPLACED_BY
207034000	30746006	REPLACED_BY
207035004	30746006	REPLACED_BY
207037007	274741002	REPLACED_BY
207038002	274744005	REPLACED_BY
207040007	49710005	SAME_AS
207044003	30846001	REPLACED_BY
207045002	64661000	REPLACED_BY
207050008	68978004	REPLACED_BY
207051007	62744007	REPLACED_BY
207052000	271823003	REPLACED_BY
207053005	1023001	REPLACED_BY
207054004	309155007	REPLACED_BY
207055003	271825005	REPLACED_BY
207056002	409623005	REPLACED_BY
207057006	267036007	REPLACED_BY
207058001	56018004	REPLACED_BY
207059009	267036007	REPLACED_BY
207060004	72863001	REPLACED_BY
207061000	248626009	REPLACED_BY
207062007	267036007	SAME_AS
207064008	70407001	REPLACED_BY
207066005	49727002	REPLACED_BY
207067001	90129003	REPLACED_BY
207068006	66857006	REPLACED_BY
207072005	274708000	REPLACED_BY
207073000	271826006	REPLACED_BY
207074006	271827002	REPLACED_BY
207075007	271828007	REPLACED_BY
207078009	29857009	REPLACED_BY
207080003	71884009	REPLACED_BY
207081004	161973001	REPLACED_BY
207083001	2237002	REPLACED_BY
207084007	2237002	REPLACED_BY
207085008	279084009	REPLACED_BY
207086009	23924001	REPLACED_BY
207087000	23924001	REPLACED_BY
207088005	161974007	REPLACED_BY
207089002	281245003	REPLACED_BY
207090006	274668005	REPLACED_BY
207091005	4568003	SAME_AS
207092003	161972006	SAME_AS
207094002	440299000	REPLACED_BY
207095001	274739003	REPLACED_BY
207096000	441124000	REPLACED_BY
207097009	441124000	REPLACED_BY
207100004	274712006	REPLACED_BY
207102007	48409008	REPLACED_BY
207103002	59948002	REPLACED_BY
207105009	65958008	REPLACED_BY
207109003	308925008	REPLACED_BY
207110008	16932000	REPLACED_BY
207111007	422587007	REPLACED_BY
207112000	422400008	REPLACED_BY
207113005	422400008	REPLACED_BY
207115003	8579004	SAME_AS
207116002	16932000	REPLACED_BY
207117006	16331000	REPLACED_BY
207118001	16331000	REPLACED_BY
207119009	162030005	REPLACED_BY
207121004	40739000	REPLACED_BY
207122006	40739000	REPLACED_BY
207124007	271832001	REPLACED_BY
207125008	162076009	REPLACED_BY
207126009	271834000	REPLACED_BY
207127000	45979003	REPLACED_BY
207128005	271835004	REPLACED_BY
207132004	271837007	REPLACED_BY
207133009	80306002	REPLACED_BY
207135002	60612008	REPLACED_BY
207136001	16268000	REPLACED_BY
207137005	18101008	REPLACED_BY
207139008	72042002	REPLACED_BY
207141009	271839005	REPLACED_BY
207143007	271840007	REPLACED_BY
207144001	167623009	REPLACED_BY
207145000	398032003	REPLACED_BY
207147008	88111009	REPLACED_BY
207148003	225595004	REPLACED_BY
207149006	102619001	REPLACED_BY
207152003	309572008	REPLACED_BY
207154002	249274008	REPLACED_BY
207155001	7093002	REPLACED_BY
207157009	17329003	REPLACED_BY
207159007	49650001	REPLACED_BY
207160002	49650001	REPLACED_BY
207161003	16844001	REPLACED_BY
207163000	267064002	REPLACED_BY
207164006	236651001	REPLACED_BY
207165007	236652008	REPLACED_BY
207167004	267064002	REPLACED_BY
207168009	267064002	REPLACED_BY
207169001	267064002	REPLACED_BY
207170000	165232002	REPLACED_BY
207172008	370555000	REPLACED_BY
207173003	87557004	REPLACED_BY
207175005	274734008	REPLACED_BY
207177002	28442001	REPLACED_BY
207181002	83128009	REPLACED_BY
207182009	2472002	REPLACED_BY
207183004	271846001	REPLACED_BY
207184005	271848000	REPLACED_BY
207187003	84471002	REPLACED_BY
207188008	28490008	REPLACED_BY
207189000	75088002	REPLACED_BY
207190009	162128006	SAME_AS
207192001	9957009	REPLACED_BY
207193006	2910007	REPLACED_BY
207194000	9957009	REPLACED_BY
207196003	9957009	REPLACED_BY
207197007	274732007	REPLACED_BY
207200008	15803009	REPLACED_BY
207201007	6744007	REPLACED_BY
207202000	271687003	REPLACED_BY
207205003	21522001	REPLACED_BY
207206002	43478001	REPLACED_BY
207207006	9991008	REPLACED_BY
207209009	35363006	REPLACED_BY
